DATE,IBM_CLOSE,AAPL_CLOSE,IBM_SHARE,AAPL_SHARE
1996/7/23,18.13,0.7,27578.59901,714285.7143
1996/7/22,18.58,0.69,26910.65662,724637.6812
1996/7/19,18.83,0.7,26553.37228,714285.7143
1996/7/18,18.94,0.71,26399.15523,704225.3521
1996/7/17,18.91,0.57,26441.03649,877192.9825
1996/7/16,19.24,0.57,25987.52599,877192.9825
1996/7/15,18.26,0.58,27382.2563,862068.9655
1996/7/12,19.15,0.61,26109.66057,819672.1311
1996/7/11,19.29,0.61,25920.16589,819672.1311
1996/7/10,19.86,0.64,25176.23364,781250
1996/7/9,19.89,0.65,25138.26043,769230.7692
1996/7/8,19.76,0.65,25303.64372,769230.7692
1996/7/5,19.66,0.66,25432.34995,757575.7576
1996/7/3,19.79,0.66,25265.2855,757575.7576
1996/7/2,20.09,0.71,24888.00398,704225.3521
1996/7/1,20.39,0.73,24521.82442,684931.5068
1996/6/28,19.89,0.71,25138.26043,704225.3521
1996/6/27,19.86,0.7,25176.23364,714285.7143
1996/6/26,19.81,0.68,25239.77789,735294.1176
1996/6/25,20.04,0.7,24950.0998,714285.7143
1996/6/24,20.02,0.76,24975.02498,657894.7368
1996/6/21,19.81,0.77,25239.77789,649350.6494
1996/6/20,20.24,0.77,24703.55731,649350.6494
1996/6/19,20.52,0.79,24366.47173,632911.3924
1996/6/18,20.34,0.77,24582.10423,649350.6494
1996/6/17,20.59,0.8,24283.63283,625000
1996/6/14,20.42,0.81,24485.79824,617283.9506
1996/6/13,20.74,0.84,24108.00386,595238.0952
1996/6/12,20.69,0.82,24166.2639,609756.0976
1996/6/11,20.72,0.82,24131.27413,609756.0976
1996/6/10,20.62,0.82,24248.30262,609756.0976
1996/6/7,20.44,0.83,24461.83953,602409.6386
1996/6/6,20.34,0.82,24582.10423,609756.0976
1996/6/5,21.07,0.85,23730.4224,588235.2941
1996/6/4,21.27,0.82,23507.28726,609756.0976
1996/6/3,21.17,0.84,23618.32782,595238.0952
1996/5/31,21.45,0.89,23310.02331,561797.7528
1996/5/30,21.55,0.87,23201.85615,574712.6437
1996/5/29,21.47,0.84,23288.30927,595238.0952
1996/5/28,21.75,0.9,22988.50575,555555.5556
1996/5/24,21.85,0.91,22883.29519,549450.5495
1996/5/23,21.95,0.89,22779.04328,561797.7528
1996/5/22,22.18,0.89,22542.83138,561797.7528
1996/5/21,22.3,0.92,22421.52466,543478.2609
1996/5/20,22.53,0.95,22192.63205,526315.7895
1996/5/17,22.28,0.94,22441.65171,531914.8936
1996/5/16,21.82,0.96,22914.7571,520833.3333
1996/5/15,21.9,0.97,22831.05023,515463.9175
1996/5/14,21.82,0.93,22914.7571,537634.4086
1996/5/13,21.62,0.92,23126.73451,543478.2609
1996/5/10,21.37,0.93,23397.28591,537634.4086
1996/5/9,21.5,0.89,23255.81395,561797.7528
1996/5/8,21.27,0.91,23507.28726,549450.5495
1996/5/7,21.2,0.91,23584.90566,549450.5495
1996/5/6,21.43,0.87,23331.77788,574712.6437
1996/5/3,21.65,0.81,23094.68822,617283.9506
1996/5/2,21.6,0.81,23148.14815,617283.9506
1996/5/1,21.6,0.83,23148.14815,602409.6386
1996/4/30,21.58,0.83,23169.60148,602409.6386
1996/4/29,21.75,0.84,22988.50575,595238.0952
1996/4/26,21.58,0.84,23169.60148,595238.0952
1996/4/25,21.68,0.84,23062.73063,595238.0952
1996/4/24,21.38,0.82,23386.34238,609756.0976
1996/4/23,21.43,0.84,23331.77788,595238.0952
1996/4/22,21.48,0.85,23277.46741,588235.2941
1996/4/19,21.1,0.85,23696.68246,588235.2941
1996/4/18,21.13,0.84,23663.03833,595238.0952
1996/4/17,21.08,0.86,23719.16509,581395.3488
1996/4/16,23.13,0.88,21616.94769,568181.8182
1996/4/15,22.85,0.87,21881.83807,574712.6437
1996/4/12,22.33,0.87,22391.4017,574712.6437
1996/4/11,23.53,0.87,21249.46876,574712.6437
1996/4/10,23.23,0.88,21523.89152,568181.8182
1996/4/9,23.6,0.88,21186.44068,568181.8182
1996/4/8,23.9,0.83,20920.50209,602409.6386
1996/4/4,23.58,0.82,21204.41052,609756.0976
1996/4/3,23.98,0.83,20850.70892,602409.6386
1996/4/2,23.55,0.85,21231.42251,588235.2941
1996/4/1,22.1,0.87,22624.43439,574712.6437
1996/3/29,22.28,0.83,22441.65171,602409.6386
1996/3/28,21.98,0.82,22747.95268,609756.0976
1996/3/27,22.28,0.86,22441.65171,581395.3488
1996/3/26,22.18,0.81,22542.83138,617283.9506
1996/3/25,21.78,0.82,22956.84114,609756.0976
1996/3/22,22.88,0.86,21853.14685,581395.3488
1996/3/21,23,0.85,21739.13043,588235.2941
1996/3/20,23.43,0.86,21340.16219,581395.3488
1996/3/19,24.38,0.87,20508.61362,574712.6437
1996/3/18,24.96,0.89,20032.05128,561797.7528
1996/3/15,24,0.88,20833.33333,568181.8182
1996/3/14,23.4,0.87,21367.52137,574712.6437
1996/3/13,23.2,0.87,21551.72414,574712.6437
1996/3/12,22.88,0.88,21853.14685,568181.8182
1996/3/11,23.48,0.88,21294.71891,568181.8182
1996/3/8,22.88,0.88,21853.14685,568181.8182
1996/3/7,23.45,0.88,21321.96162,568181.8182
1996/3/6,23.43,0.89,21340.16219,561797.7528
1996/3/5,23.83,0.9,20981.95552,555555.5556
1996/3/4,23.25,0.89,21505.37634,561797.7528
1996/3/1,23.65,0.91,21141.64905,549450.5495
1996/2/29,24.55,0.93,20366.59878,537634.4086
1996/2/28,25.51,0.94,19600.1568,531914.8936
1996/2/27,25.78,0.97,19394.87975,515463.9175
1996/2/26,25.01,1,19992.0032,500000
1996/2/23,25.16,1.01,19872.81399,495049.505
1996/2/22,24.86,1.01,20112.63073,495049.505
1996/2/21,24.08,1.01,20764.1196,495049.505
1996/2/20,23.85,0.99,20964.36059,505050.5051
1996/2/16,23.63,0.93,21159.54295,537634.4086
1996/2/15,23.55,0.95,21231.42251,526315.7895
1996/2/14,22.88,0.94,21853.14685,531914.8936
1996/2/13,22.75,0.96,21978.02198,520833.3333
1996/2/12,23.08,0.96,21663.77816,520833.3333
1996/2/9,22.73,0.94,21997.36032,531914.8936
1996/2/8,22.73,0.95,21997.36032,526315.7895
1996/2/7,22.55,0.96,22172.949,520833.3333
1996/2/6,22.93,1.01,21805.49498,495049.505
1996/2/5,22.43,0.99,22291.57379,505050.5051
1996/2/2,21.9,0.99,22831.05023,505050.5051
1996/2/1,21.78,0.96,22956.84114,520833.3333
1996/1/31,21.68,0.94,23062.73063,531914.8936
1996/1/30,21.7,0.93,23041.47465,537634.4086
1996/1/29,21.28,0.99,23496.2406,505050.5051
1996/1/26,20.93,1.04,23889.15432,480769.2308
1996/1/25,20.8,1.03,24038.46154,485436.8932
1996/1/24,21.38,1.1,23386.34238,454545.4545
1996/1/23,20.58,1.07,24295.43246,467289.7196
1996/1/22,20.43,1.04,24473.81302,480769.2308
1996/1/19,20.38,1.01,24533.85672,495049.505
1996/1/18,19.23,1.08,26001.04004,462962.963
1996/1/17,17.51,1.15,28555.11136,434782.6087
1996/1/16,17.38,1.17,28768.69965,427350.4274
1996/1/15,16.61,1.16,30102.34798,431034.4828
1996/1/12,17.26,1.15,28968.71379,434782.6087
1996/1/11,17.43,1.19,28686.17326,420168.0672
1996/1/10,17.43,1.16,28686.17326,431034.4828
1996/1/9,17.33,1.11,28851.70225,450450.4505
1996/1/8,17.81,1.18,28074.11567,423728.8136
1996/1/5,17.71,1.16,28232.63693,431034.4828
1996/1/4,17.36,1.07,28801.84332,467289.7196
1996/1/3,17.83,1.09,28042.62479,458715.5963
1996/1/2,18.16,1.09,27533.03965,458715.5963
1995/12/29,18.26,1.08,27382.2563,462962.963
1995/12/28,18.01,1.09,27762.35425,458715.5963
1995/12/27,18.38,1.1,27203.48205,454545.4545
1995/12/26,18.33,1.09,27277.68685,458715.5963
1995/12/22,18.23,1.1,27427.31761,454545.4545
1995/12/21,18.16,1.1,27533.03965,454545.4545
1995/12/20,17.86,1.11,27995.52072,450450.4505
1995/12/19,18.36,1.11,27233.11547,450450.4505
1995/12/18,17.78,1.1,28121.48481,454545.4545
1995/12/15,18.03,1.2,27731.55851,416666.6667
1995/12/14,18.73,1.3,26695.14148,384615.3846
1995/12/13,18.88,1.3,26483.05085,384615.3846
1995/12/12,19.06,1.29,26232.94858,387596.8992
1995/12/11,19.23,1.31,26001.04004,381679.3893
1995/12/8,19.36,1.34,25826.44628,373134.3284
1995/12/7,18.93,1.31,26413.1009,381679.3893
1995/12/6,19.13,1.32,26136.95766,378787.8788
1995/12/5,19.13,1.34,26136.95766,373134.3284
1995/12/4,19.21,1.34,26028.11036,373134.3284
1995/12/1,18.93,1.28,26413.1009,390625
1995/11/30,19.31,1.3,25893.31952,384615.3846
1995/11/29,19.41,1.33,25759.91757,375939.8496
1995/11/28,19.38,1.36,25799.7936,367647.0588
1995/11/27,19.16,1.34,26096.0334,373134.3284
1995/11/24,19.16,1.37,26096.0334,364963.5036
1995/11/22,19.03,1.31,26274.30373,381679.3893
1995/11/21,18.88,1.31,26483.05085,381679.3893
1995/11/20,18.58,1.31,26910.65662,381679.3893
1995/11/17,19.01,1.36,26301.94634,367647.0588
1995/11/16,19.11,1.35,26164.31188,370370.3704
1995/11/15,19.08,1.39,26205.45073,359712.2302
1995/11/14,19.06,1.41,26232.94858,354609.9291
1995/11/13,19.46,1.38,25693.73073,362318.8406
1995/11/10,19.46,1.35,25693.73073,370370.3704
1995/11/9,19.66,1.33,25432.34995,375939.8496
1995/11/8,19.53,1.32,25601.6385,378787.8788
1995/11/7,19.68,1.34,25406.50407,373134.3284
1995/11/6,20.03,1.29,24962.55617,387596.8992
1995/11/3,20.23,1.24,24715.76866,403225.8065
1995/11/2,19.86,1.24,25176.23364,403225.8065
1995/11/1,19.31,1.24,25893.31952,403225.8065
1995/10/31,19.38,1.23,25799.7936,406504.065
1995/10/30,19.58,1.19,25536.26149,420168.0672
1995/10/27,19.23,1.18,26001.04004,423728.8136
1995/10/26,19.11,1.18,26164.31188,423728.8136
1995/10/25,19.16,1.18,26096.0334,423728.8136
1995/10/24,19.53,1.19,25601.6385,420168.0672
1995/10/23,19.73,1.19,25342.1186,420168.0672
1995/10/20,19.01,1.19,26301.94634,420168.0672
1995/10/19,19.58,1.18,25536.26149,423728.8136
1995/10/18,19.21,1.27,26028.11036,393700.7874
1995/10/17,19.31,1.24,25893.31952,403225.8065
1995/10/16,18.73,1.22,26695.14148,409836.0656
1995/10/13,18.44,1.22,27114.96746,409836.0656
1995/10/12,18.53,1.2,26983.27037,416666.6667
1995/10/11,18.44,1.18,27114.96746,423728.8136
1995/10/10,18.09,1.17,27639.57988,427350.4274
1995/10/9,18.34,1.18,27262.81352,423728.8136
1995/10/6,18.76,1.21,26652.45203,413223.1405
1995/10/5,18.83,1.24,26553.37228,403225.8065
1995/10/4,18.68,1.23,26766.59529,406504.065
1995/10/3,18.91,1.27,26441.03649,393700.7874
1995/10/2,18.63,1.27,26838.43264,393700.7874
1995/9/29,18.83,1.26,26553.37228,396825.3968
1995/9/28,18.71,1.28,26723.67718,390625
1995/9/27,18.81,1.23,26581.60553,406504.065
1995/9/26,18.51,1.27,27012.42572,393700.7874
1995/9/25,18.49,1.27,27041.64413,393700.7874
1995/9/22,18.71,1.25,26723.67718,400000
1995/9/21,18.81,1.25,26581.60553,400000
1995/9/20,19.08,1.24,26205.45073,403225.8065
1995/9/19,19.28,1.24,25933.60996,403225.8065
1995/9/18,18.76,1.24,26652.45203,403225.8065
1995/9/15,18.39,1.21,27188.68951,413223.1405
1995/9/14,18.61,1.35,26867.27566,370370.3704
1995/9/13,18.86,1.43,26511.13468,349650.3497
1995/9/12,19.43,1.45,25733.40196,344827.5862
1995/9/11,19.21,1.5,26028.11036,333333.3333
1995/9/8,19.71,1.52,25367.83359,328947.3684
1995/9/7,19.81,1.52,25239.77789,328947.3684
1995/9/6,20.08,1.48,24900.39841,337837.8378
1995/9/5,20.15,1.47,24813.89578,340136.0544
1995/9/1,20.48,1.45,24414.0625,344827.5862
1995/8/31,20.6,1.46,24271.84466,342465.7534
1995/8/30,20.25,1.47,24691.35802,340136.0544
1995/8/29,20.4,1.46,24509.80392,342465.7534
1995/8/28,20.25,1.46,24691.35802,342465.7534
1995/8/25,20.7,1.52,24154.58937,328947.3684
1995/8/24,20.9,1.55,23923.44498,322580.6452
1995/8/23,21.25,1.54,23529.41176,324675.3247
1995/8/22,21.45,1.52,23310.02331,328947.3684
1995/8/21,21.28,1.49,23496.2406,335570.4698
1995/8/18,22.2,1.52,22522.52252,328947.3684
1995/8/17,22.65,1.51,22075.05519,331125.8278
1995/8/16,22.4,1.51,22321.42857,331125.8278
1995/8/15,22.32,1.49,22401.43369,335570.4698
1995/8/14,22.07,1.46,22655.18804,342465.7534
1995/8/11,21.77,1.45,22967.38631,344827.5862
1995/8/10,21.75,1.44,22988.50575,347222.2222
1995/8/9,21.9,1.46,22831.05023,342465.7534
1995/8/8,21.85,1.44,22883.29519,347222.2222
1995/8/7,21.65,1.46,23094.68822,342465.7534
1995/8/4,21.6,1.49,23148.14815,335570.4698
1995/8/3,21.67,1.52,23073.37333,328947.3684
1995/8/2,21.38,1.5,23386.34238,333333.3333
1995/8/1,21.8,1.47,22935.77982,340136.0544
1995/7/31,21.65,1.52,23094.68822,328947.3684
1995/7/28,22,1.54,22727.27273,324675.3247
1995/7/27,22.02,1.58,22706.63034,316455.6962
1995/7/26,21.67,1.53,23073.37333,326797.3856
1995/7/25,21.55,1.54,23201.85615,324675.3247
1995/7/24,21.38,1.53,23386.34238,326797.3856
1995/7/21,20.61,1.48,24260.06793,337837.8378
1995/7/20,20.7,1.59,24154.58937,314465.4088
1995/7/19,20.13,1.54,24838.54943,324675.3247
1995/7/18,21.28,1.63,23496.2406,306748.4663
1995/7/17,21.33,1.65,23441.16268,303030.303
1995/7/14,20.65,1.65,24213.07506,303030.303
1995/7/13,20.63,1.61,24236.54872,310559.0062
1995/7/12,20.21,1.59,24740.22761,314465.4088
1995/7/11,19.83,1.59,25214.32173,314465.4088
1995/7/10,20.01,1.64,24987.50625,304878.0488
1995/7/7,19.78,1.64,25278.05865,304878.0488
1995/7/6,19.66,1.59,25432.34995,314465.4088
1995/7/5,19.24,1.57,25987.52599,318471.3376
1995/7/3,19.41,1.59,25759.91757,314465.4088
1995/6/30,19.09,1.57,26191.72342,318471.3376
1995/6/29,19.29,1.6,25920.16589,312500
1995/6/28,19.11,1.57,26164.31188,318471.3376
1995/6/27,18.96,1.57,26371.30802,318471.3376
1995/6/26,19.54,1.63,25588.53634,306748.4663
1995/6/23,19.61,1.65,25497.19531,303030.303
1995/6/22,19.39,1.66,25786.48788,301204.8193
1995/6/21,19.31,1.67,25893.31952,299401.1976
1995/6/20,19.44,1.6,25720.16461,312500
1995/6/19,18.64,1.5,26824.03433,333333.3333
1995/6/16,18.42,1.48,27144.40825,337837.8378
1995/6/15,18.49,1.47,27041.64413,340136.0544
1995/6/14,18.49,1.47,27041.64413,340136.0544
1995/6/13,18.24,1.49,27412.2807,335570.4698
1995/6/12,17.95,1.49,27855.1532,335570.4698
1995/6/9,17.72,1.47,28216.70429,340136.0544
1995/6/8,17.77,1.45,28137.31007,344827.5862
1995/6/7,17.87,1.46,27979.8545,342465.7534
1995/6/6,18.17,1.49,27517.88663,335570.4698
1995/6/5,18.14,1.47,27563.39581,340136.0544
1995/6/2,18.67,1.42,26780.93198,352112.6761
1995/6/1,18.74,1.42,26680.89648,352112.6761
1995/5/31,18.49,1.4,27041.64413,357142.8571
1995/5/30,18.42,1.42,27144.40825,352112.6761
1995/5/26,18.89,1.44,26469.03123,347222.2222
1995/5/25,19.24,1.46,25987.52599,342465.7534
1995/5/24,19.11,1.46,26164.31188,342465.7534
1995/5/23,19.34,1.48,25853.15408,337837.8378
1995/5/22,18.94,1.49,26399.15523,335570.4698
1995/5/19,18.57,1.44,26925.14809,347222.2222
1995/5/18,18.52,1.46,26997.84017,342465.7534
1995/5/17,18.87,1.48,26497.08532,337837.8378
1995/5/16,18.82,1.47,26567.4814,340136.0544
1995/5/15,18.89,1.47,26469.03123,340136.0544
1995/5/12,18.77,1.47,26638.25253,340136.0544
1995/5/11,18.74,1.38,26680.89648,362318.8406
1995/5/10,18.67,1.4,26780.93198,357142.8571
1995/5/9,18.62,1.39,26852.8464,359712.2302
1995/5/8,18.64,1.36,26824.03433,367647.0588
1995/5/5,18.52,1.31,26997.84017,381679.3893
1995/5/4,18.64,1.3,26824.03433,384615.3846
1995/5/3,18.69,1.28,26752.27394,390625
1995/5/2,18.42,1.28,27144.40825,390625
1995/5/1,18.27,1.29,27367.26875,387596.8992
1995/4/28,18.77,1.29,26638.25253,387596.8992
1995/4/27,19.21,1.28,26028.11036,390625
1995/4/26,18.89,1.29,26469.03123,387596.8992
1995/4/25,18.57,1.27,26925.14809,393700.7874
1995/4/24,18.54,1.31,26968.71629,381679.3893
1995/4/21,18.17,1.32,27517.88663,378787.8788
1995/4/20,17.65,1.27,28328.6119,393700.7874
1995/4/19,17.28,1.22,28935.18519,409836.0656
1995/4/18,17.5,1.26,28571.42857,396825.3968
1995/4/17,17.43,1.29,28686.17326,387596.8992
1995/4/13,17.13,1.29,29188.55809,387596.8992
1995/4/12,17.28,1.31,28935.18519,381679.3893
1995/4/11,17.2,1.27,29069.76744,393700.7874
1995/4/10,17.06,1.23,29308.32356,406504.065
1995/4/7,16.66,1.24,30012.0048,403225.8065
1995/4/6,16.63,1.24,30066.14552,403225.8065
1995/4/5,16.66,1.17,30012.0048,427350.4274
1995/4/4,16.46,1.14,30376.67072,438596.4912
1995/4/3,16.44,1.2,30413.6253,416666.6667
1995/3/31,16.29,1.19,30693.6771,420168.0672
1995/3/30,16.34,1.19,30599.7552,420168.0672
1995/3/29,16.46,1.16,30376.67072,431034.4828
1995/3/28,16.76,1.16,29832.93556,431034.4828
1995/3/27,16.86,1.25,29655.99051,400000
1995/3/24,16.58,1.27,30156.81544,393700.7874
1995/3/23,16.53,1.25,30248.03388,400000
1995/3/22,16.19,1.28,30883.26127,390625
1995/3/21,16.31,1.22,30656.03924,409836.0656
1995/3/20,16.56,1.19,30193.23671,420168.0672
1995/3/17,16.39,1.18,30506.40635,423728.8136
1995/3/16,16.56,1.19,30193.23671,420168.0672
1995/3/15,16.21,1.18,30845.15731,423728.8136
1995/3/14,16.16,1.18,30940.59406,423728.8136
1995/3/13,16.26,1.28,30750.3075,390625
1995/3/10,16.09,1.33,31075.20199,375939.8496
1995/3/9,15.99,1.34,31269.54346,373134.3284
1995/3/8,15.82,1.33,31605.56258,375939.8496
1995/3/7,15.82,1.29,31605.56258,387596.8992
1995/3/6,15.91,1.34,31426.77561,373134.3284
1995/3/3,15.84,1.36,31565.65657,367647.0588
1995/3/2,15.32,1.35,32637.07572,370370.3704
1995/3/1,14.95,1.35,33444.81605,370370.3704
1995/2/28,14.92,1.33,33512.06434,375939.8496
1995/2/27,14.68,1.29,34059.9455,387596.8992
1995/2/24,14.85,1.31,33670.03367,381679.3893
1995/2/23,14.72,1.35,33967.3913,370370.3704
1995/2/22,14.72,1.37,33967.3913,364963.5036
1995/2/21,14.72,1.38,33967.3913,362318.8406
1995/2/17,14.87,1.43,33624.74781,349650.3497
1995/2/16,14.97,1.45,33400.1336,344827.5862
1995/2/15,15,1.43,33333.33333,349650.3497
1995/2/14,15,1.45,33333.33333,344827.5862
1995/2/13,14.85,1.47,33670.03367,340136.0544
1995/2/10,14.87,1.47,33624.74781,340136.0544
1995/2/9,14.87,1.47,33624.74781,340136.0544
1995/2/8,14.72,1.42,33967.3913,352112.6761
1995/2/7,14.72,1.37,33967.3913,364963.5036
1995/2/6,14.75,1.36,33898.30508,367647.0588
1995/2/3,14.75,1.36,33898.30508,367647.0588
1995/2/2,14.7,1.4,34013.60544,357142.8571
1995/2/1,14.55,1.35,34364.26117,370370.3704
1995/1/31,14.26,1.36,35063.1136,367647.0588
1995/1/30,14.18,1.35,35260.93089,370370.3704
1995/1/27,14.33,1.34,34891.83531,373134.3284
1995/1/26,14.3,1.33,34965.03497,375939.8496
1995/1/25,14.3,1.38,34965.03497,362318.8406
1995/1/24,14.63,1.4,34176.34997,357142.8571
1995/1/23,14.68,1.42,34059.9455,352112.6761
1995/1/20,14.9,1.43,33557.04698,349650.3497
1995/1/19,15.12,1.54,33068.78307,324675.3247
1995/1/18,15.27,1.53,32743.94237,326797.3856
1995/1/17,15.32,1.51,32637.07572,331125.8278
1995/1/16,15.32,1.49,32637.07572,335570.4698
1995/1/13,15.1,1.51,33112.58278,331125.8278
1995/1/12,15.02,1.52,33288.94807,328947.3684
1995/1/11,15.02,1.57,33288.94807,318471.3376
1995/1/10,15.14,1.47,33025.09908,340136.0544
1995/1/9,14.92,1.38,33512.06434,362318.8406
1995/1/6,14.85,1.41,33670.03367,354609.9291
1995/1/5,14.63,1.31,34176.34997,381679.3893
1995/1/4,14.7,1.32,34013.60544,378787.8788
1995/1/3,14.58,1.29,34293.55281,387596.8992
1994/12/30,14.53,1.31,34411.56228,381679.3893
1994/12/29,14.7,1.33,34013.60544,375939.8496
1994/12/28,14.43,1.31,34650.03465,381679.3893
1994/12/27,14.68,1.31,34059.9455,381679.3893
1994/12/23,14.53,1.31,34411.56228,381679.3893
1994/12/22,14.53,1.3,34411.56228,384615.3846
1994/12/21,14.55,1.29,34364.26117,387596.8992
1994/12/20,13.98,1.29,35765.37911,387596.8992
1994/12/19,14.16,1.31,35310.73446,381679.3893
1994/12/16,13.86,1.25,36075.03608,400000
1994/12/15,13.93,1.25,35893.75449,400000
1994/12/14,13.88,1.27,36023.05476,393700.7874
1994/12/13,13.79,1.22,36258.15809,409836.0656
1994/12/12,13.96,1.23,35816.61891,406504.065
1994/12/9,14.13,1.22,35385.70418,409836.0656
1994/12/8,13.86,1.2,36075.03608,416666.6667
1994/12/7,14.08,1.23,35511.36364,406504.065
1994/12/6,14.16,1.26,35310.73446,396825.3968
1994/12/5,14.11,1.25,35435.86109,400000
1994/12/2,14.11,1.23,35435.86109,406504.065
1994/12/1,13.74,1.22,36390.10189,409836.0656
1994/11/30,13.98,1.25,35765.37911,400000
1994/11/29,13.96,1.28,35816.61891,390625
1994/11/28,13.96,1.27,35816.61891,393700.7874
1994/11/25,13.98,1.27,35765.37911,393700.7874
1994/11/23,13.84,1.24,36127.16763,403225.8065
1994/11/22,13.79,1.26,36258.15809,396825.3968
1994/11/21,14.4,1.28,34722.22222,390625
1994/11/18,14.48,1.34,34530.38674,373134.3284
1994/11/17,14.45,1.34,34602.07612,373134.3284
1994/11/16,14.38,1.37,34770.5146,364963.5036
1994/11/15,14.45,1.39,34602.07612,359712.2302
1994/11/14,14.4,1.42,34722.22222,352112.6761
1994/11/11,14.3,1.38,34965.03497,362318.8406
1994/11/10,14.23,1.38,35137.03443,362318.8406
1994/11/9,14.63,1.39,34176.34997,359712.2302
1994/11/8,14.43,1.41,34650.03465,354609.9291
1994/11/7,14.21,1.36,35186.48839,367647.0588
1994/11/4,14.06,1.35,35561.87767,370370.3704
1994/11/3,14.48,1.39,34530.38674,359712.2302
1994/11/2,14.63,1.39,34176.34997,359712.2302
1994/11/1,14.55,1.44,34364.26117,347222.2222
1994/10/31,14.67,1.45,34083.16292,344827.5862
1994/10/28,14.99,1.41,33355.57038,354609.9291
1994/10/27,14.6,1.43,34246.57534,349650.3497
1994/10/26,14.65,1.45,34129.69283,344827.5862
1994/10/25,14.55,1.43,34364.26117,349650.3497
1994/10/24,14.38,1.41,34770.5146,354609.9291
1994/10/21,14.7,1.43,34013.60544,349650.3497
1994/10/20,14.77,1.37,33852.40352,364963.5036
1994/10/19,14.85,1.38,33670.03367,362318.8406
1994/10/18,14.67,1.38,34083.16292,362318.8406
1994/10/17,14.43,1.33,34650.03465,375939.8496
1994/10/14,14.4,1.38,34722.22222,362318.8406
1994/10/13,14.23,1.38,35137.03443,362318.8406
1994/10/12,14.4,1.41,34722.22222,354609.9291
1994/10/11,14.11,1.33,35435.86109,375939.8496
1994/10/10,14.08,1.3,35511.36364,384615.3846
1994/10/7,14.01,1.24,35688.79372,403225.8065
1994/10/6,13.54,1.21,36927.62186,413223.1405
1994/10/5,13.62,1.27,36710.71953,393700.7874
1994/10/4,13.47,1.13,37119.52487,442477.8761
1994/10/3,13.57,1.11,36845.98379,450450.4505
1994/9/30,13.71,1.13,36469.73012,442477.8761
1994/9/29,13.69,1.14,36523.0095,438596.4912
1994/9/28,13.49,1.13,37064.49222,442477.8761
1994/9/27,13.59,1.13,36791.75865,442477.8761
1994/9/26,13.59,1.14,36791.75865,438596.4912
1994/9/23,13.62,1.14,36710.71953,438596.4912
1994/9/22,13.71,1.13,36469.73012,442477.8761
1994/9/21,13.69,1.14,36523.0095,438596.4912
1994/9/20,13.84,1.16,36127.16763,431034.4828
1994/9/19,13.86,1.19,36075.03608,420168.0672
1994/9/16,13.99,1.22,35739.81415,409836.0656
1994/9/15,13.74,1.21,36390.10189,413223.1405
1994/9/14,13.74,1.18,36390.10189,423728.8136
1994/9/13,13.64,1.2,36656.8915,416666.6667
1994/9/12,13.37,1.2,37397.15782,416666.6667
1994/9/9,13.25,1.2,37735.84906,416666.6667
1994/9/8,13.37,1.21,37397.15782,413223.1405
1994/9/7,13.3,1.21,37593.98496,413223.1405
1994/9/6,13.3,1.19,37593.98496,420168.0672
1994/9/2,13.25,1.18,37735.84906,423728.8136
1994/9/1,13.37,1.17,37397.15782,427350.4274
1994/8/31,13.49,1.21,37064.49222,413223.1405
1994/8/30,13.67,1.21,36576.44477,413223.1405
1994/8/29,13.67,1.18,36576.44477,423728.8136
1994/8/26,13.79,1.2,36258.15809,416666.6667
1994/8/25,13.67,1.17,36576.44477,427350.4274
1994/8/24,13.27,1.17,37678.97513,427350.4274
1994/8/23,13.32,1.17,37537.53754,427350.4274
1994/8/22,13.35,1.17,37453.18352,427350.4274
1994/8/19,13.42,1.17,37257.82414,427350.4274
1994/8/18,13.05,1.16,38314.17625,431034.4828
1994/8/17,12.78,1.17,39123.63067,427350.4274
1994/8/16,12.73,1.16,39277.29772,431034.4828
1994/8/15,12.68,1.16,39432.17666,431034.4828
1994/8/12,12.56,1.16,39808.9172,431034.4828
1994/8/11,12.73,1.14,39277.29772,438596.4912
1994/8/10,12.63,1.16,39588.28187,431034.4828
1994/8/9,12.71,1.12,39339.10307,446428.5714
1994/8/8,12.46,1.13,40128.41091,442477.8761
1994/8/5,12.29,1.11,40683.48251,450450.4505
1994/8/4,12.43,1.11,40225.26146,450450.4505
1994/8/3,12.36,1.11,40453.07443,450450.4505
1994/8/2,12.21,1.09,40950.04095,458715.5963
1994/8/1,12.34,1.11,40518.63857,450450.4505
1994/7/29,12.14,1.12,41186.16145,446428.5714
1994/7/28,12.21,1.06,40950.04095,471698.1132
1994/7/27,12.26,1.04,40783.03426,480769.2308
1994/7/26,12.24,1.05,40849.6732,476190.4762
1994/7/25,12.21,1.06,40950.04095,471698.1132
1994/7/22,12.04,1.03,41528.2392,485436.8932
1994/7/21,12.24,0.93,40849.6732,537634.4086
1994/7/20,10.96,0.89,45620.43796,561797.7528
1994/7/19,10.91,0.92,45829.51421,543478.2609
1994/7/18,11.16,0.95,44802.86738,526315.7895
1994/7/15,11.16,0.94,44802.86738,531914.8936
1994/7/14,11.43,0.96,43744.53193,520833.3333
1994/7/13,11.13,0.99,44923.62983,505050.5051
1994/7/12,10.96,0.95,45620.43796,526315.7895
1994/7/11,10.91,0.9,45829.51421,555555.5556
1994/7/8,11.11,0.9,45004.50045,555555.5556
1994/7/7,11.13,0.89,44923.62983,561797.7528
1994/7/6,11.18,0.87,44722.71914,574712.6437
1994/7/5,11.04,0.88,45289.85507,568181.8182
