DATE,PORT_LOSS,Historical_VaR_2,Historical_ES_2,Parametric_VaR_U_2,Parametric_ES_U_2,Parametric_VaR_W_2,Parametric_ES_W_2,MonteCarlo_VaR_U_2,MonteCarlo_ES_U_2,MonteCarlo_VaR_W_2,MonteCarlo_ES_W_2
2009-05-04 00:00:00,22422.366565840086,156499.66403514007,147593.15579676584,114044.23850182211,114437.51418643049,108534.56753857539,108919.78575943608,109323.52337092767,113862.57320706878,112702.73464503407,109339.73080866279
2009-05-01 00:00:00,4880.524753779988,156499.66403514007,147593.15579676584,114123.00992381014,114516.18696143257,108774.45392714313,109159.49122715637,105855.69541375025,108262.72513984848,102514.63442635466,100441.27357897749
2009-04-30 00:00:00,-12489.516840989934,156499.66403514007,147593.15579676584,114089.38777590136,114482.58165006922,108992.72649817797,109377.89236049762,119020.20388874575,113558.36758049524,109119.02559471154,103973.99164455238
2009-04-29 00:00:00,-34846.5473188801,156499.66403514007,147593.15579676584,114145.10932994599,114538.18683293124,109101.55270414392,109486.97467189969,108505.04200304695,109834.71351732599,100048.4914581771,96289.75921474042
2009-04-28 00:00:00,-54845.838678530185,156499.66403514007,147593.15579676584,114141.93384958536,114535.01560411672,109332.4741186162,109717.97345779522,101239.21442830027,102478.36007650231,110027.50724948768,109336.82132544921
2009-04-27 00:00:00,-60429.274707189994,156499.66403514007,147593.15579676584,114075.12691766303,114468.33467567072,109513.95415265218,109899.6587349117,117924.97357545514,113153.08151123436,116044.59293676284,111116.46309603557
2009-04-24 00:00:00,-36320.33193291002,156499.66403514007,147593.15579676584,113826.60710052587,114220.14341650566,109665.10538734274,110051.0454980213,109062.55064266035,108799.07336397248,119443.43350442615,118194.88185903279
2009-04-23 00:00:00,-10560.301026770147,156499.66403514007,147593.15579676584,113806.78785854392,114200.38955442153,109605.61569274252,109991.78159510752,116347.48146635632,113503.19988603964,105154.64223711845,107796.17164002237
2009-04-22 00:00:00,-22082.734458199935,156499.66403514007,147593.15579676584,113711.92616757739,114105.69698389783,109815.0672119467,110201.38837695122,118570.67312373861,117519.97412061204,100878.29049588251,99330.51948611312
2009-04-21 00:00:00,-6978.589949480025,156499.66403514007,147593.15579676584,113757.02786502976,114150.703615646,109939.97562298342,110326.54684463004,110135.32209469122,106924.95916573466,118222.16372088878,117478.23065926367
2009-04-20 00:00:00,-15286.808807239984,156499.66403514007,147593.15579676584,113594.0786166155,113987.70923642663,110168.96184972429,110555.62469442422,106532.6704821682,110838.6984507414,105729.94042126508,104860.2697102623
2009-04-17 00:00:00,4122.42128352006,156499.66403514007,147593.15579676584,113786.22115162399,114179.8152413523,110050.05409860518,110436.91096475115,94954.00496791839,97974.05480772635,109048.82703241857,110030.60979880653
2009-04-16 00:00:00,-16308.98558048997,156499.66403514007,147593.15579676584,113889.99499203893,114283.18076692312,110239.64410253358,110626.69507220795,112830.1096927257,110842.01836469494,96697.09242157917,96074.90997863068
2009-04-15 00:00:00,-35313.60139948013,156499.66403514007,147593.15579676584,113757.39390461624,114150.6968660854,110474.5581453502,110861.34123877052,103556.72053854656,103774.17615397077,105672.28322414239,106553.58376118832
2009-04-14 00:00:00,-29923.946482119965,156499.66403514007,147593.15579676584,113803.79487463273,114197.11720564275,110537.80186394393,110924.84492109797,118909.82060443354,112086.20304446535,94177.2225921374,96113.4594244709
2009-04-13 00:00:00,-3665.116892119986,156499.66403514007,147593.15579676584,113735.27354362793,114128.60679327766,110504.69642146677,110891.97681721649,115992.81657401682,116454.71553965023,120814.09941397852,116914.24742290589
2009-04-09 00:00:00,-13928.703805219848,156499.66403514007,147593.15579676584,114020.53816767153,114413.7450170475,110550.84058416146,110938.3795536469,107131.0385245831,107565.04992535559,109754.15748174698,105533.19996011183
2009-04-08 00:00:00,-23357.11402923998,156499.66403514007,147593.15579676584,114095.62555503554,114488.66305259569,110788.08508887875,111175.67400934803,114669.73693984328,114193.87482062994,98176.67427199695,98694.47120531241
2009-04-07 00:00:00,-12028.908193830051,156499.66403514007,147593.15579676584,113724.33876864961,114117.16953589558,111028.83755849022,111416.44845565327,116719.68882271275,109933.18083655316,113504.84625827032,115475.24083738128
2009-04-06 00:00:00,11919.397282669903,156499.66403514007,147593.15579676584,113749.59535712563,114142.39831553982,110635.96658896911,111023.5588142852,118691.729089292,114364.02873285538,115881.66276949702,112373.07971015439
2009-04-03 00:00:00,-6966.619683799916,156499.66403514007,147593.15579676584,113857.47135012434,114250.028001623,110825.18417606584,111212.97128020797,105193.21981467726,107937.21990567975,121355.08134753956,115654.52952754992
2009-04-02 00:00:00,-35042.4128198399,156499.66403514007,147593.15579676584,113868.45899401803,114260.5310580195,111070.80101718812,111458.53218001907,117520.302641268,116166.29733302625,102830.73144464893,101206.1110799318
2009-04-01 00:00:00,-53211.91020212998,156499.66403514007,147593.15579676584,113905.01391745196,114296.91609930655,111283.38219650125,111670.66753785894,109068.08705508406,106691.1050069728,115402.01575714827,113141.50878392888
2009-03-31 00:00:00,-56530.85126639984,156499.66403514007,147593.15579676584,114059.51787030371,114451.27044492238,111528.18962857127,111915.43315930304,108867.2954034108,112572.2521127831,120466.23547993868,121308.83245438791
2009-03-30 00:00:00,-103788.32932475,156499.66403514007,147593.15579676584,113927.77094416239,114319.55042233132,111761.41909741156,112148.73616077681,106695.7391310709,106475.35167123366,121194.33897532057,118668.94378531554
2009-03-27 00:00:00,-85563.59640031995,156499.66403514007,147593.15579676584,113475.01366467332,113866.42575580662,111769.14575156476,112156.71348727494,110126.41972702218,112543.90339053301,119100.35214865848,113073.9149018026
2009-03-26 00:00:00,-23051.531915119966,156499.66403514007,147593.15579676584,113607.04227418441,113998.22600763838,111137.02124939102,111524.33088737796,102884.51122730109,105659.19293426866,113699.77708919044,106758.21812517858
2009-03-25 00:00:00,-8611.88908616011,156499.66403514007,147593.15579676584,113511.70177565934,113902.98839045549,111381.08415260131,111768.36956773105,106799.61491270806,105490.61803194207,114264.4673633182,114647.51487167767
2009-03-24 00:00:00,13783.081299980055,156499.66403514007,147593.15579676584,113463.49320673035,113854.77846142731,111485.30372152233,111872.8448483498,113318.65027862263,112180.4498341062,120959.98631591222,115036.2893828966
2009-03-23 00:00:00,35922.245582719916,156499.66403514007,147593.15579676584,113265.59762562427,113655.23543907923,111514.04150626576,111901.8381584388,102420.75430448377,102778.61395576794,123556.37327745184,111938.691577213
2009-03-20 00:00:00,-34955.60465383995,156499.66403514007,147593.15579676584,113160.21050817019,113550.0287318636,111383.7012746688,111769.68059921742,105637.26698101743,108469.3438402197,109933.17766253278,104771.89672043444
2009-03-19 00:00:00,-73572.57997488021,156499.66403514007,147593.15579676584,113159.36847439909,113549.1875566655,111495.66893892805,111881.90228069457,118915.50048267236,108541.44650630886,99434.45489222975,97472.62001150596
2009-03-18 00:00:00,-57269.48528584,156499.66403514007,147593.15579676584,113111.98082615528,113501.88405368675,111665.1730130451,112051.62508509192,126014.30134110292,122064.05930760753,110067.37267395458,110844.97898476438
2009-03-17 00:00:00,-63399.967565240106,156499.66403514007,147593.15579676584,113207.28086744098,113596.7001716427,111830.72691646649,112217.40160470363,117128.51056830282,117487.48165368893,100112.88072149386,104282.75105091637
2009-03-16 00:00:00,-105508.25395609997,156499.66403514007,147593.15579676584,113264.74704990105,113654.14779554878,112056.10191718757,112442.42688959662,111344.11313311104,112641.78596635244,123794.05241936713,114685.7110472346
2009-03-13 00:00:00,-41449.03926390002,156499.66403514007,147593.15579676584,113153.18484177801,113542.72965435835,112203.95608327247,112590.5178241349,117129.3949591897,109480.4124532416,116853.91273666942,116020.68717360019
2009-03-12 00:00:00,-40011.1077933599,156499.66403514007,147593.15579676584,113430.89500126173,113820.03527812636,112301.81333896273,112688.63194704254,105053.83307517692,110961.81161081424,127061.69838016259,119951.50064521062
2009-03-11 00:00:00,-66485.84588838997,156499.66403514007,147593.15579676584,113428.85754704289,113817.68324447377,112533.76496641804,112920.28707746102,106197.17285733309,104903.35314762323,109440.11444675352,110633.9327595128
2009-03-10 00:00:00,-94693.88357519999,156499.66403514007,147593.15579676584,113312.94956455601,113700.44741191703,112762.45501689613,113148.65461193887,116136.51722326083,120668.90748846729,118838.03749512183,116274.22781504651
2009-03-09 00:00:00,-120307.19755126024,156499.66403514007,147593.15579676584,112964.77957147628,113352.09492648684,112751.34429535002,113136.13472989213,111653.09316695947,105696.95498177734,112493.75478496682,117927.9521456524
2009-03-06 00:00:00,-88608.30752319982,156499.66403514007,147593.15579676584,112539.48268722754,112926.56150651688,112419.74045043101,112804.56208735646,111862.58878337871,111759.74521244131,102426.2861489004,104869.24735727719
2009-03-05 00:00:00,-58918.075680730166,156499.66403514007,147593.15579676584,112106.4978413023,112493.69324068306,112012.182590432,112396.96544293151,110518.88964370836,107220.35696111666,111496.65826749406,109439.64458252989
2009-03-04 00:00:00,-3177.5661501400173,156499.66403514007,147593.15579676584,112131.71189248865,112518.64709769539,111733.41288232617,112118.27200476045,108320.99541661295,109441.41410054249,114485.84075104538,112346.15506678521
2009-03-03 00:00:00,1719.336870989995,156499.66403514007,147593.15579676584,112299.44119941094,112686.43692746887,111973.70910818281,112358.39232649247,106258.76857095852,108796.85635308023,118958.86715822876,113522.65942259443
2009-03-02 00:00:00,58865.062760840054,156499.66403514007,147593.15579676584,111901.47716430924,112288.42495020747,112045.8936955171,112430.83686173486,112223.41057007806,107997.79451701017,121657.34997669293,127312.48785669246
2009-02-27 00:00:00,56049.97183038015,156499.66403514007,147593.15579676584,112004.82673901587,112391.58745854406,111778.69766810513,112163.72694903577,123929.00361561263,121485.5719629799,114961.9260846636,107091.8325347245
2009-02-26 00:00:00,10411.615927799954,156499.66403514007,147593.15579676584,112786.79700503801,113174.0455703314,112017.3317718188,112402.38287619618,117505.33057850739,111250.92293055152,112764.11434655567,113326.41717261082
2009-02-25 00:00:00,-20908.621578600025,156499.66403514007,147593.15579676584,112879.95200962923,113267.18144942413,112206.69745857769,112591.94139506517,116102.52753914101,115334.9294586344,106530.43465993111,104931.75312375619
2009-02-24 00:00:00,2239.9007437200053,156499.66403514007,147593.15579676584,113026.55020843341,113413.29060946486,112358.2703660269,112743.74844780203,110372.45567832142,109693.70665133803,109165.53041293961,106243.25641460026
2009-02-23 00:00:00,-33653.85578307987,156499.66403514007,147593.15579676584,112112.1723805092,112498.14313289616,112583.48621783429,112968.62194741459,98943.48800094868,102790.00153380695,119853.81706377026,114737.97668869638
2009-02-20 00:00:00,-7737.159294920042,156499.66403514007,147593.15579676584,112036.16465136618,112422.31731781655,111586.84911870549,111971.29014246701,113277.31861866196,110494.66634290188,100934.80359453568,103499.6978195097
2009-02-19 00:00:00,7867.537647839868,156499.66403514007,147593.15579676584,111441.64524062374,111827.52035553835,111734.5404586501,112119.21868677507,97736.59796909324,97742.7951831399,112830.37364659086,110847.23320393047
2009-02-18 00:00:00,47422.47601134004,156499.66403514007,147593.15579676584,111489.63820320624,111875.48765425046,111209.73059668927,111594.2520830573,114157.5558204503,111760.70186813189,106477.22155068279,104945.7170782794
2009-02-17 00:00:00,46124.43231449998,156499.66403514007,147593.15579676584,110800.55908796389,111185.88609964983,111373.08638317685,111757.83254715824,101945.80203296454,104468.74084151788,113321.8915493337,111963.07400878577
2009-02-13 00:00:00,112067.37158874015,156499.66403514007,147593.15579676584,110666.76049091655,111052.14811442269,110643.63863379578,111028.00380195247,112633.98464824073,110028.54832864545,122248.97300541331,111816.56972202439
2009-02-12 00:00:00,73773.85689339996,156499.66403514007,147105.9312631375,110768.00710876752,111153.28236581036,110677.32172329538,111061.94411509763,109257.22273882199,107932.70828125968,114564.2526166623,109523.81652198301
2009-02-11 00:00:00,64298.07086169999,156499.66403514007,147105.9312631375,110738.1092893643,111123.43221286614,110897.66568348114,111282.4087224449,119141.8765751688,118586.27038438972,123312.21548656852,117029.67016087401
2009-02-10 00:00:00,27132.12926200987,156499.66403514007,147105.9312631375,110309.86575465533,110694.75640464271,111068.75582155515,111453.71585238539,112190.19386761438,110341.44598310406,118284.11455771816,115569.14900743954
2009-02-09 00:00:00,70900.21438094997,156499.66403514007,147105.9312631375,110400.26366193045,110784.97189444734,110303.880468369,110688.41927396518,107022.88384065125,103580.6252544627,104864.48360699427,100559.64325339561
2009-02-06 00:00:00,14944.64944656007,156499.66403514007,147105.9312631375,110360.43052921374,110744.4876347197,110541.36661576247,110925.9327077095,108316.97970641858,105921.48929033686,111666.2932276025,109193.32103229892
2009-02-05 00:00:00,-31682.138422399992,156499.66403514007,147105.9312631375,110455.60225867364,110839.53387593606,110712.07737476111,111095.97849737306,96661.15571696067,99963.83698921996,112704.75567462435,114689.45126454347
2009-02-04 00:00:00,-32619.003621249925,156499.66403514007,147105.9312631375,110441.22659115051,110825.16504890134,110936.6200697025,111320.62377392873,101920.05354716885,100166.91096350201,111544.82229380973,114651.9238434375
2009-02-03 00:00:00,-27738.091934429947,156499.66403514007,147105.9312631375,110531.07287305268,110914.74111686926,111058.80085231783,111443.05569050729,107437.48501480068,103976.306018947,112833.16619381914,112335.9973459742
2009-02-02 00:00:00,-95644.99038648023,156499.66403514007,147105.9312631375,110628.27450465062,111011.9187947812,111301.33902050008,111685.51242903213,103296.61401165149,104175.8506927564,114131.18262785068,110977.0283636083
2009-01-30 00:00:00,-80426.82896449999,156499.66403514007,147105.9312631375,110363.24583166512,110746.80002598208,111460.74726111745,111845.14886184211,113306.98950509238,117328.87208500016,129639.2158776269,123335.75538904099
2009-01-29 00:00:00,-18049.538149979897,156499.66403514007,147105.9312631375,110113.71019782813,110497.19991649536,111269.53091190965,111654.07665427902,101019.70773135056,100498.66945503953,115298.78060186538,110103.34746065365
2009-01-28 00:00:00,13978.827445379924,156499.66403514007,147105.9312631375,110107.92255984433,110490.83095025318,111111.35495056177,111496.06816260598,109469.75242671347,110473.85256850084,113027.75970073417,105355.77830663968
2009-01-27 00:00:00,-22076.674736740068,156499.66403514007,147105.9312631375,110210.75973294815,110593.61914038577,111308.00169916195,111692.18868053472,121345.39821841265,114894.28102700022,103789.07538602105,109296.45725560289
2009-01-26 00:00:00,-6551.3604841699125,156499.66403514007,147105.9312631375,110323.11955138366,110705.75989220699,111492.70304714539,111877.08959915244,115817.56986945705,110607.99031175509,108914.63762560894,111080.86332359766
2009-01-23 00:00:00,-22074.384118699934,156499.66403514007,147105.9312631375,110237.08392886084,110619.78400551446,111733.13972408744,112117.51903487451,119217.59081013897,114987.98506689828,111998.86887927819,116077.44462844571
2009-01-22 00:00:00,-39780.12341508013,156499.66403514007,147105.9312631375,110394.84823761077,110777.16538402694,111823.00713929324,112207.64532325091,103804.0454051682,102919.5230467484,112910.18721310247,110034.24845811549
2009-01-21 00:00:00,-87484.18213804998,156499.66403514007,147105.9312631375,109737.31153954857,110116.38918686612,112061.5393280253,112445.97742115881,101067.77381504583,98534.78225930163,102852.82999022398,100727.44947642884
2009-01-20 00:00:00,-139515.95247524022,156499.66403514007,147105.9312631375,109216.02666970168,109594.55526847602,111354.8148019897,111735.6769425195,113738.83533170586,113352.24499579426,95439.85984108783,95892.6712214679
2009-01-16 00:00:00,-83616.33974339999,156499.66403514007,147105.9312631375,109750.66766804259,110129.57105111133,110546.97313285607,110927.33922489802,106969.04106914473,104900.66774116301,113579.86520394823,115279.08515540637
2009-01-15 00:00:00,-61875.793129459955,156499.66403514007,147105.9312631375,109874.55579640786,110253.50524642249,110657.1076838359,111037.72985537606,110642.75565790292,113591.31843760183,109776.46694864123,106654.06331410453
2009-01-14 00:00:00,-59456.331997639965,156499.66403514007,147105.9312631375,109398.06602551544,109777.06467318872,110716.29661734833,111097.17978975573,110216.92740161193,111664.06175492068,125151.90398051357,119157.6416003992
2009-01-13 00:00:00,-7488.972110799979,156499.66403514007,147105.9312631375,109344.38258017565,109723.37882681307,110379.414596393,110760.31464047753,100336.44713850273,102685.06357574061,115808.21913857479,113977.17218842519
2009-01-12 00:00:00,81055.43889458012,156499.66403514007,147105.9312631375,109374.47766262223,109753.47719820892,110410.32327599986,110791.48056009167,115962.58383060736,114570.71169333119,114734.44845561625,114801.6581845802
2009-01-09 00:00:00,44241.30585352995,156499.66403514007,147105.9312631375,108913.19210986816,109292.20480856765,110481.08512027608,110862.50375519751,109530.15281161456,107168.15493904396,113098.03115143825,109926.30999026397
2009-01-08 00:00:00,67913.76696192008,156499.66403514007,147105.9312631375,108995.92397054739,109375.99486199243,110160.65500812163,110542.10660617612,96021.68666069373,98256.5200649228,116904.84069930925,114318.66542907279
2009-01-07 00:00:00,57746.78289698996,156499.66403514007,147105.9312631375,108687.08771875268,109067.15354884719,110339.18243358168,110720.84125286608,112486.32927872613,112352.09105311194,111692.0459956266,112475.72917025152
2009-01-06 00:00:00,50279.88836470002,156499.66403514007,147105.9312631375,108815.58000237704,109195.60895217478,110173.48283143458,110555.30125132645,109658.29440875328,105845.77450014224,112660.2454901688,111452.178934757
2009-01-05 00:00:00,37547.71395399992,156499.66403514007,147105.9312631375,108818.4630870095,109198.46353821328,110351.09429479914,110733.12129118189,97058.43383529247,94272.07836926098,110699.1428148693,113080.76033520413
2009-01-02 00:00:00,16057.266293379944,156499.66403514007,147105.9312631375,108804.87190977973,109183.64922877122,110587.94240417506,110969.98031455535,107290.67485710583,107481.15157972497,102476.1829940658,107597.09175405686
2008-12-31 00:00:00,-61050.4681467599,156499.66403514007,147105.9312631375,108700.92527858261,109080.07224241353,110635.37066897459,111016.21542935236,105404.43291986012,102331.20168224978,110010.16827871732,118655.16991421778
2008-12-30 00:00:00,-53147.320055559976,156499.66403514007,147105.9312631375,108829.16371131712,109208.19737479894,110745.70976437163,111126.81042209105,113228.33152549074,109766.29103924427,119176.97750922851,116576.80428874772
2008-12-29 00:00:00,-86073.47368679987,156499.66403514007,147105.9312631375,108802.85856755625,109181.93111288559,110963.28601956356,111344.50857179414,104444.68405683408,106447.50930481234,111585.44371233229,112850.48957787176
2008-12-26 00:00:00,-84814.79548815009,156499.66403514007,147105.9312631375,108891.08023329813,109270.06970769912,111130.38709661877,111511.83013635746,108484.40058655129,109465.767724886,121041.0107180993,118541.35885495272
2008-12-24 00:00:00,-76263.46521420009,156499.66403514007,147105.9312631375,108876.82135706034,109255.80724806048,111336.70326875034,111718.30240740487,110072.58553063637,108792.29607224457,101296.87847366836,101947.96816169641
2008-12-23 00:00:00,-16095.285371039994,156499.66403514007,147105.9312631375,108965.67203919694,109344.6811787805,111354.57793917763,111736.43099004088,101067.3737464745,104085.30366981683,108117.57715393393,107178.77083956836
2008-12-22 00:00:00,-12521.626992000034,156499.66403514007,147105.9312631375,108532.70653647359,108911.36433608737,111428.18765368534,111810.3015143451,96585.86643695366,99133.63686830662,104888.41778330528,104506.57773063694
2008-12-19 00:00:00,32418.91942068003,156499.66403514007,147105.9312631375,108478.57921018358,108857.29346398567,110923.47153059591,111305.43999115739,109661.14139698888,108071.70083010552,107708.51865639538,106851.25676827626
2008-12-18 00:00:00,36088.17593050015,156499.66403514007,147105.9312631375,108521.94000775821,108900.67196214176,111054.3971654675,111436.61321543565,114698.31056299212,111459.15128128113,107985.19428719277,111769.92889014841
2008-12-17 00:00:00,54091.39117810002,156499.66403514007,147105.9312631375,107954.71674168529,108332.98910082097,111063.57836166315,111446.04604954086,99847.00488710054,102632.74276956373,123085.96277264343,123800.81904270471
2008-12-16 00:00:00,80961.17525560013,156499.66403514007,147105.9312631375,108043.15211254009,108421.05048243469,110455.4256174356,110837.63732982159,105446.16397472227,104597.8152235616,108586.38910265779,107519.8817564284
2008-12-15 00:00:00,52110.852110799984,156499.66403514007,147105.9312631375,107774.43456937338,108152.54861196806,110692.03591442527,111074.05724961148,109237.72044521396,105591.01118108124,122333.75118999358,116841.26637842487
2008-12-12 00:00:00,33878.67484498001,156499.66403514007,147105.9312631375,108005.6691475499,108383.39781547256,110608.90043750103,110991.13399976352,99222.35154535621,100641.92631580308,116430.77909110766,111806.44067226509
2008-12-11 00:00:00,8200.627922090003,156499.66403514007,147105.9312631375,107529.17722510616,107906.62765159609,110842.78535097837,111224.7912618675,118394.97148639022,114718.36758072267,102396.32632044621,102254.39956382981
2008-12-10 00:00:00,28074.234779139864,156499.66403514007,147105.9312631375,107399.41757413361,107776.89481862751,110418.76335604861,110800.7053243292,116202.22623817541,112253.01407295726,108545.48667339305,113097.14152053026
2008-12-09 00:00:00,716.3616320100846,156499.66403514007,147105.9312631375,107457.54440860858,107835.05274447857,110434.04581352358,110816.24129058013,100312.93684139475,98365.48937416932,107882.10329445708,109263.52428997667
2008-12-08 00:00:00,37439.551589359995,156499.66403514007,147105.9312631375,107406.82118080102,107782.78381312545,110411.24180856382,110793.67825454951,91209.84770894283,90693.28649156344,113007.94028896885,111177.93217008184
2008-12-05 00:00:00,-32667.981559279957,156499.66403514007,147105.9312631375,107417.73875145125,107793.10534906038,110365.72421843477,110746.62207207934,114141.07870679372,112518.69353944996,118515.86061748513,115897.01999573038
2008-12-04 00:00:00,-40022.7788630001,156499.66403514007,147105.9312631375,106533.41355574585,106908.16375329543,110565.57877732767,110945.98978951992,96084.84776658635,97751.73305671911,120114.68950589304,120624.96405593546
2008-12-03 00:00:00,-25437.14821144007,156499.66403514007,147105.9312631375,106676.44825593429,107050.85452142055,109727.3916264755,110107.2649713211,107897.47993300657,105759.8748110931,102312.87793535343,103115.50749745544
2008-12-02 00:00:00,-59201.078438500175,156499.66403514007,147105.9312631375,106690.1904280564,107063.80023187003,109964.2036152248,110343.9345326284,94618.60486938828,101217.90671154262,100299.73139590817,99208.72440219099
2008-12-01 00:00:00,-112591.00080942013,156499.66403514007,147105.9312631375,105695.52491755015,106068.1783771076,110128.87938198273,110507.9331226392,123628.94922971481,117874.17187304214,117087.13544715173,108040.80174747044
2008-11-28 00:00:00,-1000.9895966998301,156499.66403514007,147105.9312631375,105469.75572274125,105842.48524017422,109086.4036918563,109464.64822598826,102914.26780933933,101853.96297943346,104347.12913961429,104411.3450033128
2008-11-26 00:00:00,44909.023075200035,156499.66403514007,147105.9312631375,105838.96027516294,106211.3315199312,109030.31554273807,109408.7855610823,114038.04253976059,106868.19993325968,109245.994983844,117864.95901815547
2008-11-25 00:00:00,-28096.077614000067,156499.66403514007,147105.9312631375,105721.40419135394,106093.82213719515,109251.20029853145,109629.35077164031,100191.7248277812,96668.23716147586,99264.52006807947,100537.97705038179
2008-11-24 00:00:00,3050.23651894019,156499.66403514007,147105.9312631375,104622.43867799989,104990.66690472444,109292.52476490603,109670.93506392522,115264.92857831204,108860.95936539705,113793.01618179074,111455.44565290568
2008-11-21 00:00:00,-51795.69189096999,156499.66403514007,147105.9312631375,104595.07002656779,104962.71477204713,108240.3304792383,108614.08980480523,105355.67142257118,101430.1442832849,104574.95837047952,101598.37513421381
2008-11-20 00:00:00,-144087.53094147996,156499.66403514007,147105.9312631375,103151.88010994717,103517.83841254434,108424.02790626662,108797.24021484761,95391.64648506511,97565.8056745997,111039.45071502728,110243.0400716075
2008-11-19 00:00:00,-88332.11471096007,156499.66403514007,147105.9312631375,102208.99914956931,102574.04480518622,106855.72964369529,107227.32106937189,110273.32194276305,99329.7771319821,118091.2091680211,113033.34008885948
2008-11-18 00:00:00,-8459.538199229864,156499.66403514007,147105.9312631375,102216.57399386342,102581.27815632883,105893.87471155694,106264.69787421869,101856.97246553143,99083.92991024861,107173.88619345939,104100.08656436084
2008-11-17 00:00:00,-42665.88034009992,156499.66403514007,147105.9312631375,101824.90773576731,102189.27909757337,106113.29565265437,106483.85696451704,109392.4614265887,104089.70834973919,110508.44135709875,108160.40348808824
2008-11-14 00:00:00,76339.70598490979,156499.66403514007,147105.9312631375,100523.36913252971,100886.41150929197,105689.97212798498,106060.4334033851,94334.65079418884,93263.69748482834,115136.96108121215,114272.98970807758
2008-11-13 00:00:00,156499.66403514007,156499.66403514007,147105.9312631375,100155.60161900055,100516.57866253098,104357.56120678771,104726.71034536057,94766.63525705691,95690.56677348974,102995.427088395,99578.27571553116
2008-11-12 00:00:00,44934.86892450997,138243.17960521998,142902.96091286745,99368.45680338785,99728.57651814062,104134.46842068585,104501.42051231721,106480.78599594405,106458.4376645984,108974.38536757464,108336.05235661856
2008-11-11 00:00:00,41719.730436629965,138243.17960521998,142902.96091286745,99184.00419145275,99544.10954490339,103266.9303281263,103633.20505947073,107245.0869623581,102895.18244324502,102445.79295517458,101902.70461723309
2008-11-10 00:00:00,78369.78460985993,138243.17960521998,142902.96091286745,98711.79404102778,99071.75113807968,103207.76265657018,103574.25789701636,105238.27701764088,105859.60021204165,106876.22659003665,106265.16396966612
2008-11-07 00:00:00,75195.33584683994,138243.17960521998,142902.96091286745,98687.43008867174,99047.4134708161,102858.37285575946,103224.83567419264,94342.07642110332,96428.98458108144,111065.996179746,107393.75658153793
2008-11-06 00:00:00,18871.058756400016,138243.17960521998,142902.96091286745,97704.97658249026,98064.17768421723,103000.27837223245,103366.98445277067,100257.33326515532,101628.96460273588,106046.28819832602,105085.3482786481
2008-11-05 00:00:00,118314.9270114,138243.17960521998,142902.96091286745,96576.46567441034,96934.24671462376,102061.5850077928,102427.50998829189,95428.89360045234,91447.95823475963,95416.2882607578,93712.2723068747
2008-11-04 00:00:00,127493.02487385995,138243.17960521998,141646.13856192576,96684.39229628153,97041.82494507777,100780.98079719197,101145.61131641059,104043.28636626061,101234.71402510472,105765.43764973269,102473.76520608591
2008-11-03 00:00:00,96610.08652752009,138243.17960521998,139487.62433597914,96823.09206634748,97180.59990025568,101002.57486199704,101367.06397339713,99738.80745715508,96285.05518321945,110741.31307930825,109794.62878741801
2008-10-31 00:00:00,76891.57391520008,138243.17960521998,139487.62433597914,96731.68190114305,97089.26116002852,101059.87271942012,101424.62741823855,101328.38325727405,96222.58664354165,99605.09627728118,95695.37088582183
2008-10-30 00:00:00,81941.54809732002,138243.17960521998,139487.62433597914,96645.53983765945,97001.94542707619,101138.27651187242,101503.29759829678,96778.26864189073,95658.9634419006,117818.23600230867,114737.4363277772
2008-10-29 00:00:00,-3867.0706420999486,138243.17960521998,139487.62433597914,96904.53577971028,97260.4812915934,101203.82384361094,101567.7414394262,111489.6784006143,109814.9088091372,112203.45085378585,105610.40267565486
2008-10-28 00:00:00,-90700.36899391981,138243.17960521998,139487.62433597914,95900.5618119241,96252.06163156428,101406.08319352532,101769.64239240275,97544.40774681745,96012.32741600298,94741.29493366287,94846.00514591161
2008-10-27 00:00:00,-162415.4454433301,138243.17960521998,139487.62433597914,95167.12419420853,95517.96655649447,100396.70952760917,100755.49957295274,103067.7066656478,98052.5571766722,96940.8715822812,98991.39796404778
2008-10-24 00:00:00,-124390.57446455979,138243.17960521998,139487.62433597914,94858.74083946075,95209.34596971772,99702.8605161868,100061.15940620843,88140.78505178716,88689.26562079256,104409.24089744198,107321.72788132657
2008-10-23 00:00:00,-102776.51274431974,138243.17960521998,139487.62433597914,94848.93640376232,95199.61527514411,99417.68053627515,99775.99675475061,106874.72602828057,104990.15135231284,111499.49573202035,103354.8280159316
2008-10-22 00:00:00,-67447.92112134013,138243.17960521998,139487.62433597914,94782.7619988923,95133.52294205048,99619.07065185369,99977.50868342572,93802.16929461132,89679.18824650273,91796.46781432012,90489.08104218893
2008-10-21 00:00:00,-36963.14346567006,138243.17960521998,139487.62433597914,93433.93395885662,93783.61220592086,99730.58035989595,100089.2788189468,84156.6369669931,86349.01581120072,121341.81183250737,113551.78342021385
2008-10-20 00:00:00,101590.8541625,138243.17960521998,139487.62433597914,93429.72414899664,93779.48368837824,98336.70605023147,98693.84625525237,82838.99235656345,83601.36039791213,85727.47198945621,90553.16135742744
2008-10-17 00:00:00,52881.96138803009,138243.17960521998,139440.31459961247,93080.37282202463,93429.80485695542,98547.40468330635,98904.60292908049,113569.7928528653,100127.58074915996,89147.52482015302,92395.94617456308
